,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,age_group,Year
989,2015-12-29,shot,other,50.0,F,,Santa Nella,CA,True,other,no flee,False,True,40-50,2015
990,2015-12-29,shot,other,,M,A,Rosemead,CA,False,undetermined,no flee,False,True,,2015
991,2015-12-30,shot,other,55.0,M,H,Fresno,CA,False,attack,no flee,True,True,50-60,2015
992,2015-12-30,shot,other,39.0,M,,Rawlins,WY,False,undetermined,unknown,False,True,30-40,2015
993,2015-12-31,shot,unarmed,23.0,M,B,Las Vegas,NV,False,other,no flee,True,True,20-30,2015
994,2016-01-01,shot,other,30.0,M,W,San Diego,CA,False,other,no flee,True,True,20-30,2016
995,2016-01-02,shot,gun,54.0,M,W,Maryneal,TX,False,attack,flee,False,True,50-60,2016
996,2016-01-02,shot,gun,37.0,M,W,Sioux Falls,SD,False,attack,no flee,False,True,30-40,2016
997,2016-01-02,shot and Tasered,other,37.0,M,W,Livingston,MT,False,other,no flee,False,True,30-40,2016
998,2016-01-03,shot,gun,30.0,M,B,Charlotte,NC,False,attack,no flee,False,True,20-30,2016
999,2016-01-04,shot,other,27.0,M,B,Ragley,LA,False,undetermined,no flee,False,True,20-30,2016
1000,2016-01-04,shot,gun,22.0,M,B,Oklahoma City,OK,False,attack,flee,True,True,20-30,2016
1001,2016-01-05,shot,unknown,29.0,M,W,Olympia,WA,False,attack,flee,False,True,20-30,2016
1002,2016-01-05,shot,other,39.0,M,W,Johnson City,TN,False,other,flee,False,True,30-40,2016
1003,2016-01-05,shot,gun,33.0,M,B,Charlotte,NC,False,attack,no flee,False,True,30-40,2016
1004,2016-01-05,shot,gun,52.0,M,W,Redding,CA,True,other,no flee,False,True,50-60,2016
1005,2016-01-05,shot,other,28.0,M,H,Ceres,CA,False,other,flee,False,True,20-30,2016
1006,2016-01-05,shot and Tasered,other,54.0,M,W,Upper Darby,PA,True,other,no flee,False,True,50-60,2016
1007,2016-01-06,shot,other,38.0,M,W,Zion,IL,True,other,flee,False,True,30-40,2016
1008,2016-01-06,shot,gun,32.0,M,H,Carrizozo,NM,True,attack,no flee,False,True,30-40,2016
1009,2016-01-06,shot,gun,34.0,M,W,Daviess County,KY,False,attack,no flee,False,True,30-40,2016
1010,2016-01-08,shot,other,26.0,M,W,Geneva,WI,False,other,no flee,False,True,20-30,2016
1011,2016-01-08,shot,gun,50.0,M,W,Acworth,GA,True,attack,no flee,False,True,40-50,2016
1012,2016-01-10,shot,other,37.0,M,W,Kelso,WA,True,other,no flee,False,True,30-40,2016
1013,2016-01-10,shot,other,45.0,F,W,Rising Sun,MD,True,attack,no flee,False,True,40-50,2016
1014,2016-01-11,shot,unknown,56.0,M,W,San Fernando,CA,False,attack,flee,False,True,50-60,2016
1015,2016-01-11,shot,other,45.0,M,W,Cincinnati,OH,True,attack,flee,False,True,40-50,2016
1016,2016-01-11,shot,gun,32.0,M,W,Denver,CO,False,other,no flee,False,True,30-40,2016
1017,2016-01-11,shot,unarmed,12.0,F,W,Penn Township,PA,False,other,no flee,False,True,10-20,2016
1018,2016-01-12,shot,other,49.0,M,N,Spenard,AK,True,other,no flee,False,True,40-50,2016
1019,2016-01-12,shot,gun,58.0,M,W,Norfolk,VA,True,attack,no flee,False,True,50-60,2016
1020,2016-01-13,shot,gun,29.0,M,W,Sevierville,TN,False,other,flee,True,True,20-30,2016
1021,2016-01-13,shot,gun,60.0,M,W,Cle Elum,WA,True,attack,no flee,False,True,50-60,2016
1022,2016-01-14,shot,gun,40.0,M,W,Hurst,IL,True,attack,no flee,False,True,30-40,2016
1023,2016-01-14,shot,other,39.0,M,H,Santa Clarita,CA,False,other,no flee,False,True,30-40,2016
1024,2016-01-15,shot,gun,26.0,M,W,Elkins,WV,False,attack,no flee,False,True,20-30,2016
1025,2016-01-15,shot,gun,24.0,M,B,Southfield,MI,False,attack,no flee,False,True,20-30,2016
1026,2016-01-16,shot,other,34.0,M,H,Hollywood Hills,CA,False,other,flee,False,True,30-40,2016
1027,2016-01-16,shot,gun,27.0,M,W,San Antonio,TX,False,attack,flee,False,True,20-30,2016
1028,2016-01-16,shot,other,44.0,M,W,Beaverton,OR,False,other,no flee,False,True,40-50,2016
1029,2016-01-16,shot,unarmed,25.0,F,W,El Cajon,CA,False,other,flee,False,True,20-30,2016
1030,2016-01-16,shot,unknown,55.0,M,W,Petroleum,WV,False,other,flee,False,True,50-60,2016
1031,2016-01-16,shot,gun,19.0,M,B,Belle Glade,FL,False,attack,flee,False,True,10-20,2016
1032,2016-01-17,shot,gun,52.0,M,B,St. Louis,MO,False,attack,no flee,False,True,50-60,2016
1033,2016-01-17,shot,gun,31.0,M,W,Salt Lake City,UT,False,attack,flee,True,True,30-40,2016
1034,2016-01-17,shot,unarmed,26.0,M,W,Mesa,AZ,False,other,no flee,True,True,20-30,2016
1035,2016-01-17,shot and Tasered,other,24.0,M,H,North Hills,CA,False,other,no flee,False,True,20-30,2016
1036,2016-01-17,shot and Tasered,gun,38.0,M,W,Rainbow City,AL,False,other,no flee,False,True,30-40,2016
1037,2016-01-18,shot,gun,33.0,M,W,Tucson,AZ,True,attack,no flee,False,True,30-40,2016
1038,2016-01-18,shot,other,28.0,M,W,Orlando,FL,False,other,no flee,False,True,20-30,2016
1039,2016-01-18,shot,other,27.0,M,W,Medford,OR,False,other,flee,False,True,20-30,2016
1040,2016-01-18,shot,gun,39.0,M,W,Phoenix,AZ,True,attack,no flee,False,True,30-40,2016
1041,2016-01-18,shot,other,29.0,M,W,Union City,CA,True,other,no flee,True,True,20-30,2016
1042,2016-01-19,shot,gun,36.0,M,W,Dallas,TX,False,attack,flee,False,True,30-40,2016
1043,2016-01-19,shot,other,55.0,M,W,Statesville,NC,True,other,no flee,False,True,50-60,2016
1044,2016-01-19,shot,gun,28.0,M,W,Valdosta,GA,True,attack,no flee,False,True,20-30,2016
1045,2016-01-20,shot,gun,40.0,M,B,Port Barre,LA,False,attack,no flee,False,True,30-40,2016
1046,2016-01-20,shot,gun,33.0,M,W,Meridianville,AL,False,other,flee,True,True,30-40,2016
1047,2016-01-20,shot,other,37.0,M,W,Kerrville,TX,False,other,flee,False,True,30-40,2016
1048,2016-01-21,shot,gun,39.0,M,B,Eufaula,OK,True,attack,flee,False,True,30-40,2016
1049,2016-01-23,shot,other,43.0,M,W,Clanton,AL,False,other,no flee,True,True,40-50,2016
1050,2016-01-25,shot and Tasered,other,38.0,M,H,Reno,NV,True,other,no flee,False,True,30-40,2016
1051,2016-01-26,shot,gun,55.0,M,W,Burns,OR,False,other,no flee,False,True,50-60,2016
1052,2016-01-27,shot,gun,52.0,M,W,Mountain Pine,AR,False,attack,no flee,False,True,50-60,2016
1053,2016-01-27,shot,gun,32.0,M,B,Memphis,TN,False,attack,flee,True,True,30-40,2016
1054,2016-01-27,shot,gun,31.0,M,H,Santa Fe,NM,False,attack,no flee,False,True,30-40,2016
1055,2016-01-27,shot,other,27.0,M,W,Latta,SC,False,other,no flee,False,True,20-30,2016
1056,2016-01-27,shot,other,40.0,M,A,Lenoir City,TN,True,other,no flee,False,True,30-40,2016
1057,2016-01-27,shot,other,31.0,F,B,Dearborn,MI,True,other,flee,False,True,30-40,2016
1058,2016-01-27,shot,gun,30.0,M,W,Mansfield,TX,False,attack,flee,False,True,20-30,2016
1059,2016-01-27,shot,gun,26.0,M,H,Cobb County,GA,False,attack,flee,False,True,20-30,2016
1060,2016-01-28,shot,other,32.0,F,N,Tacoma,WA,False,other,no flee,False,True,30-40,2016
1061,2016-01-28,shot,gun,33.0,M,W,Omaha,NE,True,attack,flee,False,True,30-40,2016
1062,2016-01-28,shot,gun,19.0,M,B,Clackamas County,OR,True,other,no flee,False,True,10-20,2016
1063,2016-01-29,shot,gun,33.0,M,B,Lynn,MA,False,attack,flee,False,True,30-40,2016
1064,2016-01-29,shot,gun,29.0,M,B,Irving,TX,False,other,no flee,False,True,20-30,2016
1065,2016-01-29,shot,other,41.0,F,W,Phenix City,AL,False,attack,flee,False,True,40-50,2016
1066,2016-01-30,shot,gun,29.0,M,B,Chicago,IL,False,attack,no flee,False,True,20-30,2016
1067,2016-01-30,shot,other,38.0,M,H,Fort Collins,CO,False,other,no flee,False,True,30-40,2016
1068,2016-01-30,shot,gun,64.0,M,H,Rossville,GA,True,attack,no flee,False,True,60-70,2016
1069,2016-01-30,shot,gun,42.0,M,W,Sugar Creek,MO,False,attack,flee,False,True,40-50,2016
1070,2016-01-31,shot,other,46.0,M,H,Immokalee,FL,False,other,no flee,False,True,40-50,2016
1071,2016-01-31,shot,gun,62.0,M,,Newark,CA,True,attack,no flee,False,True,60-70,2016
1072,2016-01-31,shot,gun,42.0,M,W,Bakersfield,CA,False,attack,flee,False,True,40-50,2016
1073,2016-01-31,shot and Tasered,other,37.0,M,B,Wilkinsburg,PA,True,attack,no flee,False,True,30-40,2016
1074,2016-01-31,shot and Tasered,unarmed,25.0,M,W,Saginaw,TX,False,attack,no flee,False,True,20-30,2016
1075,2016-02-01,shot,other,36.0,M,B,Washington,DC,False,attack,flee,False,True,30-40,2016
1076,2016-02-01,shot,gun,21.0,M,H,Albuquerque,NM,True,attack,flee,True,True,20-30,2016
1077,2016-02-02,shot and Tasered,other,30.0,M,W,Rancho Cordova,CA,True,other,no flee,False,True,20-30,2016
1078,2016-02-03,shot,gun,53.0,M,W,Schulter,OK,False,attack,no flee,False,True,50-60,2016
1079,2016-02-03,shot,gun,31.0,M,H,Ocala,FL,True,attack,no flee,False,True,30-40,2016
1080,2016-02-03,shot,gun,22.0,M,N,Rosebud,SD,False,attack,no flee,True,True,20-30,2016
1081,2016-02-04,shot,other,24.0,M,W,Mesa,AZ,True,other,no flee,True,True,20-30,2016
1082,2016-02-04,shot,unarmed,36.0,M,B,San Antonio,TX,False,other,no flee,False,True,30-40,2016
1083,2016-02-04,shot,gun,47.0,M,W,Kansas City,MO,False,attack,flee,False,True,40-50,2016
1084,2016-02-04,shot,other,54.0,M,W,Perry Township,OH,False,attack,no flee,False,True,50-60,2016
1085,2016-02-04,shot,gun,43.0,M,H,El Paso,TX,False,attack,no flee,False,True,40-50,2016
1086,2016-02-05,shot,unknown,38.0,M,O,Hilo,HI,False,other,flee,False,True,30-40,2016
1087,2016-02-05,shot,gun,30.0,M,W,Milton,FL,False,other,flee,False,True,20-30,2016
1088,2016-02-05,shot,gun,51.0,M,W,Union Grove,NC,False,attack,flee,False,True,50-60,2016
1089,2016-02-05,shot,gun,55.0,M,W,Seaside,OR,False,attack,no flee,True,True,50-60,2016
1090,2016-02-06,shot,gun,16.0,M,H,Los Angeles,CA,False,attack,flee,True,True,10-20,2016
1091,2016-02-07,shot,gun,23.0,M,B,Columbus,OH,False,other,flee,False,True,20-30,2016
1092,2016-02-07,shot,gun,36.0,M,W,Austin,AR,False,other,no flee,False,True,30-40,2016
1093,2016-02-07,shot,other,27.0,M,,Manchester,NJ,False,other,no flee,False,True,20-30,2016
1094,2016-02-08,shot,gun,33.0,M,B,Chester,PA,False,attack,flee,False,True,30-40,2016
1095,2016-02-08,shot,unarmed,17.0,M,B,Austin,TX,False,other,no flee,False,True,10-20,2016
1096,2016-02-08,shot,unknown,22.0,M,B,New Orleans,LA,False,other,flee,False,True,20-30,2016
1097,2016-02-09,shot,unarmed,22.0,M,H,Anaheim,CA,False,undetermined,no flee,True,True,20-30,2016
1098,2016-02-09,shot,gun,29.0,M,O,Hilo,HI,False,attack,no flee,False,True,20-30,2016
1099,2016-02-10,shot,gun,41.0,M,W,Louisville,KY,False,attack,no flee,False,True,40-50,2016
1100,2016-02-10,shot,gun,67.0,M,W,Abingdon,MD,False,attack,no flee,False,True,60-70,2016
1101,2016-02-10,shot,gun,36.0,M,N,Barrow,AK,False,attack,no flee,False,True,30-40,2016
1102,2016-02-10,shot,other,52.0,M,W,Roseville,MN,True,attack,no flee,True,True,50-60,2016
1103,2016-02-10,shot,gun,56.0,M,O,Henderson County,TX,True,attack,no flee,False,True,50-60,2016
1104,2016-02-11,shot,other,35.0,M,W,Maiden,NC,True,other,no flee,False,True,30-40,2016
1105,2016-02-11,shot,other,45.0,M,W,Lancaster,CA,False,other,no flee,False,True,40-50,2016
1106,2016-02-11,shot,other,30.0,M,B,Columbus,OH,False,attack,flee,False,True,20-30,2016
1107,2016-02-12,shot,gun,29.0,M,B,Boston,MA,True,attack,no flee,False,True,20-30,2016
1108,2016-02-12,shot,gun,53.0,M,W,Fort Worth,TX,False,other,no flee,False,True,50-60,2016
1109,2016-02-12,shot,gun,32.0,F,B,Syracuse,NY,True,other,no flee,False,True,30-40,2016
1110,2016-02-13,shot,gun,22.0,M,B,Baton Rouge,LA,True,attack,flee,True,True,20-30,2016
1111,2016-02-13,shot,unarmed,24.0,M,B,Beckville,TX,False,other,flee,False,True,20-30,2016
1112,2016-02-13,shot,unarmed,19.0,M,B,Arvonia,VA,False,attack,no flee,False,True,10-20,2016
1113,2016-02-13,shot and Tasered,gun,29.0,M,B,Urbandale,IA,False,attack,no flee,True,True,20-30,2016
1114,2016-02-14,shot,other,50.0,M,W,Bradenton,FL,True,other,no flee,False,True,40-50,2016
1115,2016-02-14,shot,gun,29.0,M,H,Los Angeles,CA,False,other,no flee,False,True,20-30,2016
1116,2016-02-14,shot,other,26.0,M,W,Van Nuys,CA,False,other,no flee,False,True,20-30,2016
1117,2016-02-15,shot,other,39.0,M,W,Yorba Linda,CA,False,undetermined,no flee,False,True,30-40,2016
1118,2016-02-15,shot,gun,52.0,M,H,Jal,NM,False,attack,no flee,False,True,50-60,2016
1119,2016-02-16,shot,other,51.0,M,W,Fairfield,CT,True,other,no flee,False,True,50-60,2016
1120,2016-02-16,shot,unknown,48.0,M,W,Republic,MO,False,attack,flee,False,True,40-50,2016
1121,2016-02-16,shot,gun,30.0,M,W,Mena,AR,False,other,flee,False,True,20-30,2016
1122,2016-02-17,shot,other,37.0,M,B,Cincinnati,OH,False,other,flee,False,True,30-40,2016
1123,2016-02-18,shot,other,30.0,M,H,Santa Ana,CA,False,undetermined,no flee,False,True,20-30,2016
1124,2016-02-18,shot,other,35.0,M,H,Santa Ana,CA,False,undetermined,no flee,False,True,30-40,2016
1125,2016-02-18,shot,gun,32.0,M,H,Reno,TX,False,attack,no flee,False,True,30-40,2016
1126,2016-02-18,shot and Tasered,other,25.0,M,W,Commerce,GA,False,other,no flee,False,True,20-30,2016
1127,2016-02-19,shot,other,35.0,M,W,Ogden,UT,True,attack,no flee,False,True,30-40,2016
1128,2016-02-19,shot,gun,31.0,M,W,Elizabethton,TN,False,attack,no flee,False,True,30-40,2016
1129,2016-02-20,shot,gun,30.0,M,H,Anaheim,CA,False,attack,flee,True,True,20-30,2016
1130,2016-02-20,shot,gun,23.0,M,H,Albuquerque,NM,False,attack,flee,False,True,20-30,2016
1131,2016-02-20,shot,gun,41.0,M,B,Lakewood,WA,False,attack,flee,False,True,40-50,2016
1132,2016-02-20,shot,gun,45.0,M,W,Iuka,MS,True,attack,no flee,False,True,40-50,2016
1133,2016-02-21,shot,other,46.0,M,B,Seattle,WA,False,other,no flee,False,True,40-50,2016
1134,2016-02-21,shot,gun,36.0,F,N,Phoenix,AZ,True,attack,flee,False,True,30-40,2016
1135,2016-02-21,shot,gun,31.0,F,B,Inglewood,CA,False,other,no flee,False,True,30-40,2016
1136,2016-02-21,shot,other,32.0,M,B,Inglewood,CA,False,other,no flee,False,True,30-40,2016
1137,2016-02-21,shot,gun,38.0,F,N,Houston,AK,False,attack,no flee,False,True,30-40,2016
1138,2016-02-22,shot,gun,33.0,M,H,Denver,CO,False,attack,flee,False,True,30-40,2016
1139,2016-02-22,shot,other,45.0,M,W,Bakersfield,CA,False,attack,no flee,False,True,40-50,2016
1140,2016-02-22,shot,unknown,38.0,M,W,Mission,TX,True,other,flee,False,True,30-40,2016
1141,2016-02-22,shot,other,22.0,M,W,Fairborn,OH,False,other,no flee,False,True,20-30,2016
1142,2016-02-23,shot,unknown,48.0,M,B,Baton Rouge,LA,True,attack,no flee,False,True,40-50,2016
1143,2016-02-23,shot,gun,36.0,M,H,Ripon,CA,False,other,flee,False,True,30-40,2016
1144,2016-02-23,shot,gun,26.0,M,W,Phoenix,AZ,True,attack,no flee,False,True,20-30,2016
1145,2016-02-23,shot and Tasered,other,39.0,M,H,Houston,TX,True,attack,no flee,False,True,30-40,2016
1146,2016-02-24,shot,other,16.0,M,W,Blue Springs,MO,True,other,no flee,False,True,10-20,2016
1147,2016-02-24,shot,gun,58.0,M,W,Bailey,CO,True,attack,no flee,False,True,50-60,2016
1148,2016-02-24,shot,unknown,27.0,M,H,Phoenix,AZ,False,other,flee,False,True,20-30,2016
1149,2016-02-24,shot,unknown,26.0,M,H,Cerritos,CA,False,attack,no flee,False,True,20-30,2016
1150,2016-02-24,shot,unarmed,21.0,M,B,East Troy,WI,False,other,flee,False,True,20-30,2016
1151,2016-02-25,shot,gun,37.0,M,W,Evans,CO,False,attack,flee,True,True,30-40,2016
1152,2016-02-25,shot,other,56.0,M,B,Montgomery,AL,False,undetermined,no flee,True,True,50-60,2016
1153,2016-02-25,shot,gun,19.0,M,W,Silver Springs,NV,False,attack,no flee,True,True,10-20,2016
1154,2016-02-25,shot,gun,38.0,M,B,Hesston,KS,True,attack,no flee,False,True,30-40,2016
1155,2016-02-26,shot,other,18.0,M,B,Roanoke,VA,True,other,no flee,False,True,10-20,2016
1156,2016-02-26,shot,unarmed,35.0,M,W,Rapid Valley,SD,False,attack,no flee,False,True,30-40,2016
1157,2016-02-27,shot,gun,23.0,M,H,San Antonio,TX,False,attack,flee,True,True,20-30,2016
1158,2016-02-28,shot,gun,41.0,M,W,Ashville,AL,False,attack,no flee,False,True,40-50,2016
1159,2016-02-28,shot,gun,44.0,M,W,Rapid City,SD,True,attack,no flee,False,True,40-50,2016
1160,2016-02-29,shot,gun,24.0,M,B,Raleigh,NC,False,attack,flee,False,True,20-30,2016
1161,2016-03-01,shot,gun,39.0,M,H,Palm Bay,FL,True,attack,no flee,False,True,30-40,2016
1162,2016-03-01,shot,gun,22.0,M,H,Euless,TX,True,attack,no flee,False,True,20-30,2016
1163,2016-03-01,shot,gun,37.0,M,W,Gautier,MS,False,attack,no flee,False,True,30-40,2016
1164,2016-03-02,shot,unarmed,36.0,M,W,Bel Air,MD,True,other,no flee,False,True,30-40,2016
1165,2016-03-02,shot and Tasered,other,41.0,M,W,Johnstown,PA,False,other,no flee,False,True,40-50,2016
1166,2016-03-03,shot,other,27.0,M,H,Gilbert,AZ,False,other,flee,False,True,20-30,2016
1167,2016-03-04,shot,other,66.0,M,,Sims,AR,False,undetermined,unknown,False,True,60-70,2016
1168,2016-03-04,shot,unarmed,30.0,M,W,East Bernstadt,KY,False,undetermined,no flee,False,True,20-30,2016
1169,2016-03-05,shot,gun,34.0,M,W,Cheektowaga,NY,True,attack,no flee,False,True,30-40,2016
1170,2016-03-05,shot,gun,22.0,M,W,Beaumont,TX,True,other,no flee,False,True,20-30,2016
1171,2016-03-06,shot,gun,51.0,M,W,Azle,TX,True,attack,no flee,False,True,50-60,2016
1172,2016-03-06,shot,unarmed,42.0,M,W,Bismarck,ND,False,other,flee,False,True,40-50,2016
1173,2016-03-06,shot,gun,41.0,M,H,South Gate,CA,False,attack,flee,False,True,40-50,2016
1174,2016-03-07,shot,gun,49.0,M,W,Rochester,NY,True,attack,no flee,False,True,40-50,2016
1175,2016-03-07,shot,other,45.0,M,W,San Jose,CA,False,other,no flee,False,True,40-50,2016
1176,2016-03-07,shot,other,45.0,M,W,Topeka,KS,False,undetermined,no flee,False,True,40-50,2016
1177,2016-03-07,shot,gun,42.0,M,W,Billings,MT,False,attack,no flee,False,True,40-50,2016
1178,2016-03-07,shot,unknown,41.0,M,H,Carlsbad,NM,False,other,flee,False,True,40-50,2016
1179,2016-03-08,shot,other,27.0,M,W,Tampa,FL,True,attack,no flee,False,True,20-30,2016
1180,2016-03-10,shot,other,37.0,M,W,Biloxi,MS,False,other,no flee,False,True,30-40,2016
1181,2016-03-10,shot,other,22.0,M,B,Reno,NV,True,attack,flee,False,True,20-30,2016
1182,2016-03-10,shot,gun,21.0,M,H,Long Beach,CA,False,other,flee,False,True,20-30,2016
1183,2016-03-10,shot,gun,50.0,M,W,Odessa,TX,True,attack,no flee,False,True,40-50,2016
1184,2016-03-10,shot,unknown,23.0,M,H,Colorado City,CO,False,attack,flee,False,True,20-30,2016
1185,2016-03-11,shot,gun,25.0,M,B,Norfolk,VA,False,attack,no flee,True,True,20-30,2016
1186,2016-03-11,shot,gun,51.0,M,W,Rosalia,KS,True,attack,no flee,True,True,50-60,2016
1187,2016-03-11,shot,other,46.0,M,W,Clinton,IL,True,other,no flee,False,True,40-50,2016
1188,2016-03-11,shot,gun,23.0,M,H,Newark,CA,False,attack,flee,False,True,20-30,2016
1189,2016-03-12,shot,gun,43.0,M,W,Greensboro,NC,True,attack,no flee,True,True,40-50,2016
1190,2016-03-12,shot and Tasered,unarmed,37.0,M,B,Houston,TX,False,other,flee,False,True,30-40,2016
1191,2016-03-12,shot and Tasered,other,20.0,M,B,Houston,TX,False,attack,no flee,False,True,10-20,2016
1192,2016-03-13,shot,unknown,45.0,M,W,Glendale,CA,True,attack,flee,False,True,40-50,2016
1193,2016-03-13,shot,unarmed,16.0,M,H,Addison,TX,False,undetermined,flee,False,True,10-20,2016
1194,2016-03-13,shot,unarmed,30.0,M,W,Lenoir City,TN,False,other,flee,True,True,20-30,2016
1195,2016-03-13,shot,gun,26.0,M,W,Piedmont,AL,False,attack,flee,False,True,20-30,2016
1196,2016-03-13,shot,gun,24.0,M,B,Chester,PA,False,attack,no flee,False,True,20-30,2016
1197,2016-03-13,shot,other,38.0,F,W,Vancouver,WA,True,attack,no flee,False,True,30-40,2016
1198,2016-03-13,shot,gun,28.0,M,B,Landover,MD,False,other,no flee,False,True,20-30,2016
1199,2016-03-14,shot,gun,29.0,M,B,Chicago,IL,False,attack,flee,False,True,20-30,2016
1200,2016-03-15,shot,gun,34.0,M,W,Russellville,KY,False,other,flee,False,True,30-40,2016
1201,2016-03-15,shot,other,38.0,M,W,Evansville,IN,False,other,flee,True,True,30-40,2016
1202,2016-03-15,shot,gun,43.0,M,W,Fort Worth,TX,False,other,flee,True,True,40-50,2016
1203,2016-03-16,shot,unarmed,23.0,M,H,Florence,CA,True,other,no flee,False,True,20-30,2016
1204,2016-03-16,shot,gun,33.0,M,H,San Antonio,TX,True,attack,no flee,False,True,30-40,2016
1205,2016-03-16,shot,gun,40.0,M,W,Anson County,NC,True,attack,no flee,False,True,30-40,2016
1206,2016-03-17,shot,gun,38.0,M,A,Burnsville,MN,True,other,no flee,True,True,30-40,2016
1207,2016-03-17,shot,gun,53.0,M,A,Tampa,FL,False,attack,no flee,False,True,50-60,2016
1208,2016-03-17,shot,gun,29.0,M,B,Houston,TX,False,attack,unknown,False,True,20-30,2016
1209,2016-03-17,shot,gun,30.0,M,B,Houston,TX,False,attack,no flee,False,True,20-30,2016
1210,2016-03-18,shot,gun,49.0,M,,Byron,CA,True,attack,no flee,False,True,40-50,2016
1211,2016-03-18,shot,gun,60.0,M,W,Idaho Falls,ID,False,other,no flee,False,True,50-60,2016
1212,2016-03-19,shot,other,25.0,F,B,Norfolk,VA,False,attack,no flee,False,True,20-30,2016
1213,2016-03-19,shot,other,24.0,M,W,Covington,LA,False,undetermined,flee,False,True,20-30,2016
1214,2016-03-19,shot,gun,21.0,M,B,Chicago,IL,False,attack,flee,False,True,20-30,2016
1215,2016-03-19,shot,gun,23.0,M,W,White Plains,KY,False,attack,flee,False,True,20-30,2016
1216,2016-03-20,shot,other,61.0,M,W,Hopewell,VA,True,other,no flee,True,True,60-70,2016
1217,2016-03-20,shot,gun,54.0,M,W,Fort Littleton,PA,False,attack,flee,False,True,50-60,2016
1218,2016-03-20,shot,gun,62.0,M,H,Fort Wayne,IN,False,attack,flee,False,True,60-70,2016
1219,2016-03-20,shot,other,16.0,M,B,Gainesville,FL,True,other,no flee,False,True,10-20,2016
1220,2016-03-21,shot,other,25.0,M,W,Stamford,CT,True,attack,no flee,False,True,20-30,2016
